web-scraper-order,web-scraper-start-url,job_title,job_title-href,job_compay,job_location,job_description,title
"1579718658-3095","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=60","Senior Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQI40m7Y7grAUgD4m1-lwrn7oSjvGdClBqiRQ3Epce7SRBVXOfFVUcfqc33rCFhN5OYJGSl8LikQA2T3AcoctXUgqiuUdJDzM-xt6R81chgRkdTqt1H8AYF_j-VlP8xVziKUgoB9ehwwQZFg_YRLgRXg4DlRvWNUlc4KrmQu8srI2hqzGir6wCSXMF16GM2pr3ih94m5_nfCGPoALtxxESew4fh1ph5WY9-oC0CVzHTj7Pc2AA9vQmpTK9WGx5gYrhCAKKRaj4-6Wv4JR3I9mSVFioQhlFyGKOGpxJqpsP6C7rmdDzwuPH5-1d2gu3DYRQo0wFDfbcj_NP-tHJqtiqVzUQlfDI5DbZfERuQbalZ8QgLjn9UUkjW80Naz8BPyRWXzVkqqZmNVEjKP0t_71rC7okJ_6brwqqlBpnnKO0imd&p=2&fvj=1&vjs=3","","","Job Summary
Our Client is looking for an experienced Senior Data Scientist with extensive predictive Modeling and machine learning experience to join our Commercial Analytics and Insights Team, which applies advanced Data Science (DS), Artificial Intelligence (AI) and Machine Learning (ML) to produce solutions that drive marketing optimization and sales growth.
Using state of the art AI tools, DS platforms, ML libraries, and optimization tools, we leverage internal, external, online and offline data sources.
The person in this role would be responsible for conducting data analysis and developing predictive models leveraging data science and machine learning to solve various business use cases, including marketing intelligence, customer segmentation, and predictive models for sales and marketing organization. We are looking for a candidate who will support our product, sales, leadership and marketing teams with insights gained from analyzing the company and external data.
Who can communicate with others with a statistical mindset, and can conduct exploratory analysis during data preparation and beyond.
The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
Responsibilities and DutiesUnderstand the business problem in Global B2B marketing and sales analytics domains to create value for the business, clients, customers, and providers, and identify critical questions that can be answered with AI or DS.Scrub, clean, prepare and browse the data: fill in missing data values, determine outliers, regularize and normalize the data (e.g., names), engineer features, and transform it into a more useful form.Explore and visualize the data using tools such as Python modules including pandas, matplotlib, bokeh, and Seaborn, Tableau, and Looker.Build, evaluate, and document the modelsGenerate plausible explanations for presentation to stakeholders and deployment.Communicate results and ideas to key decision-makersWork with data engineers to deploy the models, build data pipelines, and scalable systems.Work with stakeholders to identify opportunities for leveraging company data to drive business analytics solutions.Research and develop statistical learning models for data analysisIdentify valuable data sources and automate collection processesUndertake preprocessing of structured and unstructured dataAnalyze large amounts of information to discover trends and patternsBuild predictive models and machine-learning algorithmsPresent information using data visualization techniquesCollaborate with sales, marketing, and senior executive teamsRequired Experience, Skills and QualificationsMinimum 8 years of relevant experienceMS/Ph.D. in Computer Science, Math, Statistics, or in any technical field that provides a solid basis for analytics or equivalent work experienceExcellent understanding/experience with leading machine learning methods such as neural networks, deep learning, KNN, Naive Bayes, SVM, Lasso Regression, Elastic Net Regression, Boosting and Bagging Random Forest, XGBoost, Association Rules, Cross-Validation Method, and Unsupervised Learning and their real-world advantages/drawbacks.Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.Experience with Hive and database access languages such as SQL and storage platforms such as S3.Experience with distributed computing platforms such as Hadoop and Spark is a plus.Experience using statistical computer languages (R, Python, SQL, etc.) to manipulate data and draw insights from large data sets.Experience using advanced statistical techniques and concepts (regression, properties of distributions, statistical tests, and proper usage, etc.) and experience with applications.Experience using business intelligence tools (e.g. PowerBI, Tableau) and data frameworks (e.g. SAS, Tera Data, Hadoop)Strong problem-solving skills with an emphasis on sales and marketing predictive analytics.Excellent written and verbal communication skills for coordinating across teams.A drive to learn and master new technologies and techniques.Job Type: Full-timeExperience:total work: 8 years (Preferred)Education:Master's (Required)Industry:Insurance",""
"1579718798-3180","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpQd8y2QzxEU7emqKi0JPGYxT3tRRBaK1_zXTU_V5vtkooPdnYCjL0aIov24gY5BSiIm7OfaCX-LuVfTxtCfRNjOk7cJZBn7ZXc59lRr43xTaTwhyiv-BZvQHYarJXKw_CtnT3grMX86SkB_v4cZrwOR1P7rg4Y060K1KE6TAeEOz3B38wKifo3TqBNxy5ZmFbHqQM0PxNV6wLc3IC2BIIV2Vi6THXuWhN4M7C3bAT5hV9DhasKAOpIheHQ8bU5haAr8GKOmbrspaKcpfkUBK_4B1Z_upJFT2u-c-QVhz1QSQB1k4PvDY58g&p=12&fvj=0&vjs=3","","","","Senior Business Analyst"
"1579719247-3395","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Analytics Practice Lead - Business Analytics","https://www.indeed.co.in/rc/clk?jk=f7df5dc70ca8e113&fccid=e4af9ca5b6d3a604&vjs=3","","","Job Title
Analytics Practice Lead - Business Analytics
Job Description
Assess solutions for business opportunities by leveraging data (Transnational Data/ Big Data, External and Internal Data, Structured and Unstructured Data) and analytics methods.
Provide consulting, advice and support in analytics. Furthermore, will build the application related part of analytics knowledge base in the organization.
As Practice Lead , will develop and implement strategic direction and operational processes for the respective analytics domain(s). Provides direction and guidance for operations, administration and results for the Business analytics team. Furthermore, will assess business opportunities and promote use of analytics with in domain and build internal and external resources and expertise
Support business in their decision making needs (Operational/ Strategic) by providing insights from Data.
Deliver high impact Business insights enabled by Analytics to various functions under the Philips Group Operations. (Markets/ BGs/ Functions would also be consumers of the related Insights from Group Operations)
Drive Digital Innovation and deliver Value services to enable the Group Operations Transformation agenda. Enable improvement programs across Philips Sites- using levers such as process automation, digital technologies, analytics, artificial intelligence, etc
Harmonize and optimize various Analytics efforts happening under the wider Group Operations to maximize ROI from data & analytics for Philips
Key Areas of Responsibilities
Analytical bent of mind
Expertize in translating business requirements for analytics solution-ing
Business acumen and articulation skills
Expertize in analytics techniques, methods and tools
Ability to manage stakeholders and interaction with senior leaders within the organisation
Ability to presents facts based on data and in working with large quantum of data
Have domain knowledge & Business context across the multiple functions in an Organization - accelerating the ability to 'connect the dots' across the breadth & depth of large Organizations to enable Business results
Experience in the areas of analytics, exposure to emerging digital technologies/ landscape
Experience & Qualifications
Ability to communicate clearly (oral, written and remote) to remote audience with clear business articulation
Expertise in multiple tools and techniques and analytics solution designing
Understands and supports advanced analytics solutions for 1 or 2 business domains
Manages business champions and interactions with business sponsors
Creating and managing new opportunities
Identification and influencing of potential stakeholders
Identifying and leveraging domain across the organization
Keep abreast with latest develop in analytics domain, emerging technology and continuously seek for industry best practices in analytics and business transformation (ex: Lean, Six Sigma)
Advises business leaders in the domain where analytics can contribute.
Year of industry Exp: 10 – 15 Years; Relevant Exp in analytics domain: 8+ years
Contact
If you forgot your password, you can click the Forgot Password button on the Sign In screen to reset it.
If you have any other questions regarding the recruitment process please refer to our FAQs. In case of technical difficulties with the website, please send an email to careersite@philips.com.

(Note: To ensure fairness and legal compliance in our recruitment processes, only technical issues will be monitored through the above inbox. Please do not submit resumes or applications to this email, as they will not be reviewed. Only applications received through the online application process will be considered.)",""
"1579718524-3002","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Business Analyst - (Bangalore candidate preferred)","https://www.indeed.co.in/rc/clk?jk=33fcdcce75b59ab5&fccid=c8e55b1b92c9854c&vjs=3","","Bengaluru, Karnataka","",""
"1579719101-3332","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Business Analyst","https://www.indeed.co.in/rc/clk?jk=ec84cf4fba8a6667&fccid=8a1ab0f493c845ff&vjs=3","","","","Business Analyst"
"1579718807-3182","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","Senior Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQI40m7Y7grAUgD4m1-lwrn7oSjvGdClBqiRQ3Epce7SRBVXOfFVUcfqc33rCFhN5OYJGSl8LikQA2T3AcoctXUgqiuUdJDzM-xt6R81chgRkdTqt1H8AYF_j-VlP8xVziKUgoB9ehwwQj1Y5BaQeSttLfHaTWAtjyFEij89I4lE-chMtXemvUFItOasJe3KtTxbIN0-emBUbUUiF5rJz3yboyUX4USNDPvMO8XccaH7mNNMtmZ0uoezSZC_H7wEWIyBr6RjVWRzQYLSpVZ-LhWCZI1ydSYT0d0htWW1eWkOTkXcZe3cnYS2dU04XxFTE1Uqb7KQbwSvelk1i2S_7lCG_LKu1g-LKH1kaj-ANSeq2MrWliqXo14fvxLVpD146HpvpmPdZ7-WrftwFct_U7t6I6dtu_vQiRHMp1La9ObwN&p=11&fvj=1&vjs=3","","Bengaluru, Karnataka","",""
"1579718060-2881","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=90","Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQF4nVAY29gg5zMlraYgZpSPvyDiNxWKulPlE1J0TmJQ5WH7p1JJwz6Upyx2QE1NpLRlf0BP-FvUikJXY3BigFQlVc10vnNLytl77bWpYcUGtTVEYD3r7P_PiKSwQm-3OMOiGOK5G5MiHmEOHvAypRf-OPjMf1CG-mRmRd80Inde5Km2kZ3iHuILxDKDs3_FwMqbmUafLHmO_Hi0zzj6VOVUVekPTlgqt6-2xtooBNU6AhzzkbqJXgSMXWG7JczfocuCHOrIyI0kqCaZkTGhSpjpdVyvT3fA-TlFP1zAyHFAlmo0J00lw1UfiGO9wq3i6zUVD7Sys0qrBoFSJtxUvEHozIWt3DS2iXG1joY8kuJEOxM08NGt7Uwxa616WK0TrDZ1e2bWWEL0IN4TLWoMChoIUtrHz7f8SNg==&p=14&fvj=1&vjs=3","Analytics Saves At Work India Pvt Ltd.","","",""
"1579717908-2821","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","Business Analyst/ Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DqGgu-faEbBWMchzyPLP9Vj4J3N3T6jUHOrZsFY-BAIG0hzx8_GP5VWPiksXlisx80xvIN9xHbYParqoZFwPGmdHLslsvSgEboQd1NG5KCXw0Vn-DZr8RlfjXrV-6kC1JLg33QK2v-VDbMI_QuAm7ODk0L8Mu4QBd-VcfaBrtapr5Fvhg-Y6cyUxQOKCtHoimkpMEHAiJEMKK2dG-F6b6UytrDb13-zVccW9iF8zCnkLYVfzQUjx9xw9fiJ-2TEuqC99kGr7QeJLI60F89zLkboWb8n-VbSIFtDWOEpukhXSivanJKMK9UH1faeo35viOwLDRFGM_3E0zi1KXYcBN0SbUWUdMU3hdclB7RX6cJLHRzfazVCds7eCNaEOJKAeks1kDWQoMgWmVBXTQQmVc1EVksc0Hxr5_nGgtds58jJg==&p=14&fvj=0&vjs=3","Sutherland6,453 reviews","","",""
"1579718272-2932","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=90","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpSGDb3EczpJi1jNZB7rBJBsoTV07w7aTxyfXVBV1-hW5rzGBOyAz5E2RiSDmXqzkPFg4Yf0O2I9VxWDI1TfxK_rLcrDVW4YggjTv86F6_YrfxxVgA94jMbJ7Ml8SIzKtQj6QkbqRMHGkxDDPyKNkLf3c5arcP0kby4lauh36mmmlax4nA4bnQtC3z_2kAU53R0c9tnIUcgdh1aanLOBmCVtBCVXeFHZPxVuwH-a3wKzWFDUcHYvFV8K7ldoWaUfaLfKJjZiOASC5YL9EnPa7b2R8WTj_1xUhKv8L3wHzWhOXqw6LwsqUfco&p=0&fvj=0&vjs=3","","","","Senior Business Analyst"
"1579719210-3371","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=10","Sr Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWopVSTe8KwCmX-alOxNcJ_UEfKUayrvb9qhTuORxuNFT1vLi8CP1yLDUT17pjwePvIPbBDVb5fNXJ1hvhl3hy-pXDT6uvCnVpRiQel49J-Hj8JpMiqCcLjYM5TGqSxq_3nsBERZgTf8ToHKeR2HbjHNr-XPCgWApGo1g0Dxv4cagvIEUtjLcmE_vOfk8zTINK-yogXgAS9aWhdJCNz70GEWFRos3_hf2v_7UwsBaqR52BJ1fatHVgPn5KKz0xUl0r5lt0g2Ft3mPhAJg2HEhcrBD-onX32F8HOqIXfh3k7zTpdMmZE8q_tpDKOQ6TK4efQ6KU4uYK_DrJYq5VNEhz6XBUVSS6hgUZETn-RLEdA0C0AMzrmrqqP53lBC1i16LX6Gh6UUiV1Zej9uMEqMlVK_QTFzWD4rYdpNZKrds-xRrD5xwkb1VrxrVlv9I7v-Ri8-yePrEN9rESoaNxFhwAEn0NgoOCMO4ErsM6VTbXctgGpn_VtcAif610ZbqmDkdclWX9I6r8p5BMFaycyQQnI_cth3cZP9EBg6sPCbYuBnebDlAwSTi5l7k2Dxji0qJ82RXMEKVix6BPlPTWJtr0sFcuEdp56lV2gG4uYWPQ-MKSN1H2w-tfeknMBiY2paV7Ve2fnQPoPVSUDmDqqZRmVk58EsWVmtOxak9KanCuKubsFaH2dEQUw5tHDg4GAim-ZxM2VCNAwvYrTWN16ZGBlqgqbYQv_Ud0ddNGsUhnv9v_4MseLIPnzCByJJjDTPlV42sdmwyCwQ9CTclg3GPy8URfslmgoSGyAwuaCr4V8QcsxcUoJ8m2iPtXqwmowwd0JPeag4V19NciFV0vn8mtDElEsTJMdLtSjCDz3AMHWHc6J1qQi2g3B0gen2jWypiiNyi47iHFAoCNk0CKspo8BytO-hlHQjl-w==&p=12&fvj=0&vjs=3","","","Description:

PRIMARY FUNCTION :

The Inventory Planning Control team is responsible for defining and operating Target’s Inventory Planning and Control (IPC) systems and coming up with the overall inventory strategy. This team is responsible for defining the system that Inventory mangers will use to get recommended order quantity, strategizing how the company should manage its multi-echelon inventory network, implementing automated ordering, deciding how much inventory to buy, when to bring inventory into the Target network, and where to position it. The IPC team innovates and continuously improves processes that result in sophisticated, intelligent and selflearning models. This role will be within the Inventory Health pillar of IPC, specifically responsible for providing research and analysis to support initiatives to drive the efficiency of Target’s supply chain. This role identifies and uses optimal statistical, simulation and modeling techniques to provide insight to its IPC team to deliver on IPC’s supply chain transformation objectives.



PRINCIPLE DUTIES AND RESPONSIBILITIES



1. Understands Target’s supply chain data across dot com and store channels.



2. Based on data, learns the current status of supply chain and is able to align with the leadership vision for longer term strategy.



3. Works with other optimization managers to analyze opportunities, quantify scope for improvement and define core areas of focus to improve guest experience and cost to serve in Target’s supply chain.



4. Conducts mathematical modeling, simulation and statistical approaches to clearly define problems, build solutions and recommend next steps to the IPC lead team.



5. Builds root cause analysis and reporting to provide specificity/detail in analytical output(s) to drive deep understanding of the problems/defects and action across core process teams and partners.



6. Provides necessary information for and participates in pilot engagements to demonstrate business opportunities and ensures succession to standard process/practice where appropriate.



7. Works closely with data science and engineering teams to help deploy new algorithmic solutions to support inventory planning and control. Has the passion to engage in deep analytical, algorithmic work while staying connected to the core business teams



REQUIREMENTS:


MS/PhD in a quantitative disciple such as statistics, operations research, business analytics or mathematics
2+ years of supply chain industry experience for candidates with MS, supply chain research experience for candidates with PhD
Experience utilizing problem solving and analytical skills
Familiarity with supply chain concepts such as forecasting, planning, optimization, and logistics - gained through work experience or graduate level education
Familiarity with statistical tools such as SAS, R, SPSS and with scripting languages such as Python for analyzing data and building prototypes
Knowledge of statistics and data mining techniques and tools to analyze and make insights from big data such as historical sales data and simulation/experiment results  Technical aptitude for the design and use of complex logistics software systems  A strong passion for empirical research and for answering hard questions with data  Ability to communicate complex concepts in easy to understand terminology with multiple audiences.

Qualifications:",""
"1579718813-3186","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=40","ITIL Release-Deployment Mgmt-Business Analyst","https://www.indeed.co.in/rc/clk?jk=0d40b77e0b1e52ee&fccid=8d25321c1defe73f&vjs=3","","Bengaluru, Karnataka","",""
"1579718967-3263","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=30","Business Analytics Internship","https://www.indeed.co.in/rc/clk?jk=8fa95080e3c294d2&fccid=e8c7de01c113ed59&vjs=3","","","About the company:
IBI Group is a Canada-based, international professional services company, consulting in the fields of architecture, engineering, planning, landscape architecture, transportation, and technology. Founded in 1974 in Toronto, Ontario, IBI Group provides professional consulting services around the world.
About the internship/job:
Selected intern's day-to-day responsibilities include: 1. Analyzing data to a high level of accuracy 2. Writing insightful market reports with a high level of English 3. Maintaining and expanding our network of contacts
Who can apply:
Only those students or freshers can apply who:
are available for full time (in-office) internship
have relevant skills and interests
can start the internship between 14th Jan'20 and 13th Feb'20
are available for duration of 6 months
have already graduated or are currently in any year of study
are from Bangalore and neighboring cities
Females willing to start/restart their career may also apply
Other requirements:
A Masters degree, preferably in a business-related or technical field Exposure of working in a business-related environment Excellent communication skills, both spoken and written, including total fluency in English (fluency in any other language would be a bonus) Knowledge of intermediate to advanced level of excel is highly desirable Commitment, self-motivation, an inquiring mind, and a genuine interest in economic developments and market dynamics A fearless attitude towards research interviews is essential Good interpersonal and organizational skills and the capacity to work both independently and within a team Willingness to travel
Number of internships/jobs available: 6
Categories: Analytics,Data Science",""
"1579718717-3125","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=50","Business Intelligence Data Developer I (Gurgaon)","https://www.indeed.co.in/rc/clk?jk=1b93d578886e3915&fccid=160efb82f2462f14&vjs=3","Expedia Group812 reviews","","",""
"1579719143-3346","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQF4nVAY29gg5zMlraYgZpSPvyDiNxWKulPlE1J0TmJQ5WH7p1JJwz6Upyx2QE1NpLRlf0BP-FvUikJXY3BigFQlVc10vnNLytl77bWpYcUGtTVEYD3r7P_PiKSwQm-3OMGt8LQR1jtPRTW0lr5rosriJao_LKrozIkMj29bKZDwGgI2RRdrfSNfo2fswxLdUBTvjAEgPlljWF7zAVYCKi_63MPGxj3SrWb_2vdUVq26fjvLVd7-ZHIqFg0k9AuSSMKMcloMqQcEiPHjlEZ1Gec2RbOdlYmoTO99XQuPOOeZt-2-NKXUmRqiHSLGMjrVCZiFb8AHN14ePGV4Y_M1W-m8dkj7atELBb_b_eC48JR8RSUHSJE2AwsnIhJxvhH-uqpuzNwvvP91Nl5Qx-zZxHoM=&p=2&fvj=1&vjs=3","","Bengaluru, Karnataka","",""
"1579717924-2826","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=100","Senior Business Analyst","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0B33zOFN8GLzgQsRxgvJtNYlcIUZ-r8_DOeeUSief12Qz55-o9dfT9UC-OgCwBgQ1YwbnFkwL-zuMMsbLg4y3wRiZChMGNPbOUacPDlwOnqqVeNkwT6z86PrvlhKo0ZYrWFufGnfOVppZN8fZrbG7IOGT21devuQpRi7E4ahjO5QXT3lruXwvt1CrHMB0PRnLOwoBsETDut7_1F0I0K5sHVhdXr9r5qyCkxkKbpfWZv2hrOI1kvZsIFCU5KEmE3OFrGoTaiFjv1meqh85PVFowXlirq_RvcOvYr1fwtntayDr0Fh7MG-C-3zmSebVz9U_wz0V0ecB28ccG31_h7c9miaM79FNVHA4qAFVM0bNaESNlvlMohDvWWOWHxnQn7K7YDMbumX1wesRVcTRnczGSaHFviOhDNduMou4wpJtXVRGFRMkKXI1mTcQBk11bz0RFk03YlscB_JcdG6ah1kyZ7&p=13&fvj=0&vjs=3","","Mumbai, Maharashtra","",""
"1579719150-3352","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Senior Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQI40m7Y7grAUgD4m1-lwrn7oSjvGdClBqiRQ3Epce7SRBVXOfFVUcfqc33rCFhN5OYJGSl8LikQA2T3AcoctXUgqiuUdJDzM-xt6R81chgRkdTqt1H8AYF_j-VlP8xVziPHeaI-l-Nlm0PyW4wSekQfbEykpafGm8R9e5x3HYqODl2qQhfKc02O2tWTW_t2gYteDXcR1TTZOU4SyQ-cKXfdu_bcPLMQEf6mrdI9GttwbK78fZLBRiTQ-x2pg2WCqvqYTsiMqu8FX5vvXL9SouUMmONlauVNROsrCzZGdjKEbFDfsBxPE32stutE2wqrG_2wYfqujV5BXPsuq_-8WNTSBs73tmqj5QsUYNcj8bTvbMz0wsB4QMDnICU3bKJNGeiyYlZEC2A0MVtv_XKPu_i8=&p=1&fvj=1&vjs=3","","","","Senior Data Scientist"
"1579718060-2882","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=90","Data Scientist","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DdajEbCx-KXIxdKnFi7XLqE9Qtjjzr22qLs4cyUK8MQF4nVAY29gg5zMlraYgZpSPvyDiNxWKulPlE1J0TmJQ5WH7p1JJwz6Upyx2QE1NpLRlf0BP-FvUikJXY3BigFQlVc10vnNLytl77bWpYcUGtTVEYD3r7P_PiKSwQm-3OMOiGOK5G5MiHmEOHvAypRf-OPjMf1CG-mRmRd80Inde5Km2kZ3iHuILxDKDs3_FwMqbmUafLHmO_Hi0zzj6VOVUVekPTlgqt6-2xtooBNU6AhzzkbqJXgSMXWG7JczfocuCHOrIyI0kqCaZkTGhSpjpdVyvT3fA-TlFP1zAyHFAlmo0J00lw1UfiGO9wq3i6zUVD7Sys0qrBoFSJtxUvEHozIWt3DS2iXG1joY8kuJEOxM08NGt7Uwxa616WK0TrDZ1e2bWWEL0IN4TLWoMChoIUtrHz7f8SNg==&p=14&fvj=1&vjs=3","","Bengaluru, Karnataka","",""
"1579718101-2903","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=90","Assistant Manager – Business Analytics","https://www.indeed.co.in/rc/clk?jk=98ba365e039a4c7f&fccid=7942658690eba67c&vjs=3","","","Primary Job Function

This role will focus on implementing tools and strategies to analyze large amounts of data, identify trends, and convert information into business insights. The role will set up information formats and customized views for stakeholders across the company in various leadership, marketing and sales roles.

Core Job Responsibilities

1)

Use data modeling and analysis techniques to discover insights, that will guide strategic decisions and uncover optimization opportunities.

2)

Build, develop and maintain data models, reporting systems, data automation systems, dashboards and performance metrics support for key business decisions.

3)

Manage and optimize processes for data intake, validation, mining as well as modelling, visualization and communication.

4)

Examine, interpret and report results of analytical initiatives to stakeholders in leadership, technology, sales, marketing and product teams.

5)

Collaborate with team, internal functions and commercial teams to drive customization

Role Brief

Position Accountability / Scope

Reports to the Head – Strategy & Projects
Minimum Education

MBA or PG from a premiere / tier 1 instituteSpecialization in data analytics / mathematics / statistics preferred
Minimum Experience/Training Required

3-5 Years of experience

1) Strong problem solving, quantitative and analytical abilities.

2) Working knowledge of data mining principles: predictive analytics, mapping, collecting data from multiple data systems on premises and cloud-based data sources

3) Experience using analytical concepts and statistical techniques: hypothesis development, designing tests/experiments, analyzing data, drawing conclusions, and developing actionable recommendations for business units.

4) Experience with creating databases and dashboards, using all relevant data to inform decisions.

5) Excellent communication and collaboration skills.

6) Strong knowledge of tools - querying languages (SQL, SAS, etc.), visualization (Tableau, Raw, etc.), and analytics (MS excel, BI, Adobe Analytics, etc.)

Work Experience

Prior experience in Pharma / FMCG / FMHG will be an added advantageExperience with companies such as MuSigma, Fractal analytics, Absolut data, etc.",""
"1579718520-2998","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=70","Prism CoE Modeller (Tableau)","https://www.indeed.co.in/rc/clk?jk=beb246197b004cb6&fccid=48270b2eee62c2c6&vjs=3","","Gurgaon, Haryana","",""
"1579719154-3353","https://www.indeed.co.in/jobs?q=""business+Analytics""&l=India&radius=50&start=20","Lead Inv Optimization Manager","https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_lbWZjsewbtNWmwG6KJF5T-0kJgXb98N1PYDAN21HcXDbSQsbVDWnHmZ30JCiRbTWEVc2f5Pm86LTuTtj-FbCpqZ9-axLkcF6joiWw20hJ-kqWxHeNFJlhh77FQcPF9djFPW8EjvKk12Kzn708W79dylY0yXw8kjzVgCIqt8_Uo_jcPGA46TvAknyxX9YQjKkBsHwxA4QEiT05vABDHcKEGVmIx3e4fUcu3jKXR5_Td82JBnvX6kxwW_nlhEiUfN4cLUbNYGZmGDFJgvGxu4LsSieqOyqxtSLnxBucoTP6IIxEGfN0_5nzc3omxutZk420MHzEzI3p1tENuWu-i5MbpnJ920aNK7jv5OhwJVF5pWcUQlMexSFpt_iKwdfpilMPkoggm7dUo3qclxAy0RjkqjBhFLKyZfUM2q9bpy9VC3Lj1ay3iPlzDBSnm5_ECruJxRLdNiOZUd04i1Y6nfj97vFIkDxHMu4ikk9zoE3uX6i8OiG8Tlrmb8HN3h_81ahM0fuMs2SuPo5mKdGgcpF4fpp-Dskk0bMaIbjNsZN9KhRoEGqB6OL6J9ErQHamUNeBF0muDvRPSoY076T5Z3tgvYf0509aL6W0VE5mK5IxndlIfKH8U7FITH_xmRD-Mpd4ITIM4vyJnk2ix8fU5N2S9UGQLrJu4pw18qzIWEVBKl3W7xIfysOlfj-IYLJaVprKCW0CgAB0Q95zt-DWgtcGfOxTkMuk79-0yV4gBxV5nXyBIeeUl7rD0fOmlBryClbWyp63bOQtvzq12K0T5ib548-vEPfWZ9hm09c_WkRMcbMD-RD_SaEGMY30xypJvqQrKv_kERUe4J_TqSUp-iaOZ5378zgrmAZR7XbSKQWdSaQXedd4uveK9R92bnp_-T4K61briQpf7iomh2K8RGNJv3THlk9F0HRmnS01ODTl5TPA==&p=0&fvj=0&vjs=3","TARGET48,007 reviews","","",""
